,gender,SeniorCitizen,tenure,PhoneService,MultipleLines,InternetService,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Family,OnlineServices,StreamingServices,Churn
2049,0,0,4,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Bank transfer (automatic),3,4,1,1,0,No
2050,0,0,4,0,No phone service,DSL,Yes,Yes,Two year,1,Bank transfer (automatic),2,3,1,1,0,No
2051,0,0,4,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,2,1,1,1,No
2052,0,0,3,1,Yes,Fiber optic,Yes,Yes,Month-to-month,1,Electronic check,4,4,0,0,1,No
2053,1,0,3,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Bank transfer (automatic),3,4,1,1,0,Yes
2054,0,0,1,1,Yes,DSL,No,No,Month-to-month,1,Electronic check,2,1,0,0,0,Yes
2055,1,0,3,1,Yes,Fiber optic,Yes,Yes,Month-to-month,1,Credit card (automatic),4,4,0,1,1,No
2056,1,0,3,1,Yes,Fiber optic,No,No,Month-to-month,0,Bank transfer (automatic),3,4,0,1,0,No
2057,0,0,2,1,Yes,DSL,No,Yes,Month-to-month,1,Electronic check,3,3,1,1,1,Yes
2058,1,0,4,1,Yes,DSL,Yes,Yes,Two year,0,Bank transfer (automatic),3,4,0,1,1,No
2059,1,0,3,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,3,1,1,1,No
2060,1,0,4,1,Yes,DSL,Yes,Yes,Two year,0,Electronic check,4,4,1,1,1,No
2061,1,0,1,1,No,DSL,Yes,No,Month-to-month,0,Electronic check,2,1,1,0,0,Yes
2062,0,0,4,1,Yes,No,No internet service,No internet service,Two year,1,Credit card (automatic),1,3,0,1,1,No
2063,1,0,3,1,No,DSL,No,Yes,One year,1,Bank transfer (automatic),3,4,1,1,1,No
2064,0,0,3,1,No,No,No internet service,No internet service,One year,0,Bank transfer (automatic),1,2,1,1,1,No
2065,0,0,3,1,Yes,Fiber optic,No,No,Month-to-month,0,Electronic check,3,3,0,0,1,No
2066,1,0,4,1,Yes,No,No internet service,No internet service,Two year,1,Mailed check,1,3,1,1,1,No
2067,1,1,4,1,Yes,Fiber optic,Yes,No,One year,1,Bank transfer (automatic),4,4,1,1,1,No
2068,1,0,3,1,Yes,Fiber optic,No,Yes,Month-to-month,0,Mailed check,4,4,0,1,1,No
2069,0,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,4,1,0,1,1,Yes
2070,0,0,3,1,Yes,DSL,No,No,Month-to-month,1,Credit card (automatic),2,3,0,1,0,Yes
2071,0,0,4,1,Yes,Fiber optic,No,Yes,Two year,0,Credit card (automatic),4,4,1,1,1,No
2072,1,0,3,1,No,No,No internet service,No internet service,One year,0,Bank transfer (automatic),1,2,1,1,1,No
2073,1,0,2,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,0,1,1,No
2074,0,1,3,1,No,Fiber optic,No,Yes,Month-to-month,1,Credit card (automatic),4,4,0,1,1,Yes
2075,1,1,4,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,4,0,0,1,No
2076,0,0,2,1,No,DSL,No,Yes,One year,0,Credit card (automatic),2,2,0,0,1,No
2077,0,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Electronic check,3,1,0,0,0,Yes
2078,1,0,2,1,No,DSL,No,No,One year,1,Mailed check,2,2,1,1,0,No
2079,1,0,4,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,4,1,1,1,No
2080,1,1,4,1,Yes,DSL,Yes,No,Two year,1,Credit card (automatic),3,4,1,1,1,No
2081,0,0,2,1,No,Fiber optic,Yes,No,Month-to-month,1,Credit card (automatic),3,3,1,0,0,No
2082,1,0,2,1,Yes,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,2,1,1,1,No
2083,0,0,1,1,No,No,No internet service,No internet service,Month-to-month,1,Mailed check,1,1,0,1,1,Yes
2084,1,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Bank transfer (automatic),2,1,1,0,0,Yes
2085,0,1,3,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,1,0,1,Yes
2086,1,0,2,1,No,Fiber optic,No,No,Month-to-month,0,Electronic check,3,3,1,0,1,Yes
2087,0,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,1,1,0,1,0,Yes
2088,0,0,3,1,Yes,DSL,Yes,No,One year,0,Electronic check,2,3,0,0,0,No
2089,0,0,3,0,No phone service,DSL,Yes,Yes,Two year,0,Credit card (automatic),2,3,0,1,0,No
2090,0,0,3,0,No phone service,DSL,No,Yes,Month-to-month,1,Credit card (automatic),1,3,1,0,0,No
2091,0,0,3,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,1,1,1,No
2092,1,0,4,1,Yes,DSL,Yes,Yes,Two year,0,Credit card (automatic),3,4,1,1,1,No
2093,1,0,2,1,Yes,No,No internet service,No internet service,Month-to-month,0,Credit card (automatic),1,1,1,1,1,No
2094,0,0,2,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,0,1,1,No
2095,1,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,1,0,0,1,Yes
2096,0,0,1,1,No,No,No internet service,No internet service,Month-to-month,0,Electronic check,1,1,0,1,1,Yes
2097,1,0,1,1,No,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,2,0,0,1,No
2098,1,0,1,1,Yes,Fiber optic,No,No,Month-to-month,0,Mailed check,4,1,0,1,1,No
2099,0,0,3,1,Yes,Fiber optic,No,Yes,Month-to-month,1,Credit card (automatic),3,3,1,0,0,No
2100,1,0,4,1,Yes,Fiber optic,Yes,No,One year,0,Bank transfer (automatic),4,4,1,0,1,No
2101,0,0,3,1,Yes,Fiber optic,Yes,Yes,One year,1,Electronic check,4,3,1,1,1,Yes
2102,1,0,2,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Credit card (automatic),3,3,1,0,0,No
2103,1,1,2,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,2,2,1,0,0,No
2104,0,0,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Credit card (automatic),3,2,1,0,1,Yes
2105,0,0,1,1,Yes,Fiber optic,No,No,Month-to-month,0,Electronic check,3,1,0,0,0,Yes
2106,1,0,3,1,No,DSL,No,No,One year,0,Credit card (automatic),2,3,1,1,1,No
2107,1,0,3,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,3,1,1,1,No
2108,0,0,3,1,No,DSL,No,No,Month-to-month,0,Bank transfer (automatic),2,3,0,0,0,No
2109,1,0,3,1,Yes,No,No internet service,No internet service,Two year,0,Bank transfer (automatic),1,2,0,1,1,No
2110,0,0,1,1,No,No,No internet service,No internet service,Month-to-month,0,Electronic check,1,1,0,1,1,No
2111,1,0,3,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,2,1,1,1,No
2112,0,0,3,1,Yes,DSL,No,Yes,One year,0,Electronic check,2,3,0,1,0,No
2113,1,0,3,1,Yes,Fiber optic,Yes,No,One year,1,Credit card (automatic),4,4,1,1,1,No
2114,1,0,3,1,No,DSL,No,Yes,Month-to-month,1,Mailed check,2,3,0,1,0,No
2115,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Electronic check,4,4,0,1,1,No
2116,1,0,1,1,Yes,DSL,Yes,No,Month-to-month,0,Electronic check,2,1,0,0,0,Yes
2117,0,0,4,0,No phone service,DSL,Yes,Yes,Two year,0,Bank transfer (automatic),2,4,1,1,1,No
2118,0,0,2,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,3,1,0,1,No
2119,1,0,3,1,No,No,No internet service,No internet service,One year,1,Bank transfer (automatic),1,2,1,1,1,No
2120,0,0,3,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,2,1,1,1,No
2121,1,0,1,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,0,1,1,No
2122,0,0,2,1,Yes,DSL,No,Yes,One year,1,Mailed check,3,2,0,0,1,No
2123,1,0,3,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,3,0,1,0,No
2124,1,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,1,1,1,0,0,Yes
2125,0,0,4,1,Yes,DSL,No,No,Two year,1,Electronic check,3,4,1,1,1,No
2126,1,0,1,1,No,DSL,No,No,Month-to-month,0,Mailed check,2,1,0,0,0,No
2127,1,0,3,0,No phone service,DSL,Yes,No,One year,1,Electronic check,2,3,1,1,0,Yes
2128,1,0,3,1,Yes,DSL,Yes,No,Month-to-month,1,Credit card (automatic),3,3,1,1,1,No
2129,1,0,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,1,0,0,0,Yes
2130,1,0,3,1,Yes,Fiber optic,No,No,One year,1,Electronic check,4,4,0,1,1,Yes
2131,1,0,3,0,No phone service,DSL,Yes,Yes,Two year,0,Credit card (automatic),2,3,1,1,1,No
2132,1,0,2,1,No,No,No internet service,No internet service,One year,0,Mailed check,1,2,1,1,1,No
2133,0,1,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,1,0,0,0,Yes
2134,0,0,1,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,0,1,1,No
2135,0,0,4,1,Yes,Fiber optic,No,No,Month-to-month,1,Credit card (automatic),4,4,0,1,1,No
2136,1,0,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,1,1,1,No
2137,1,0,2,1,Yes,No,No internet service,No internet service,Two year,1,Bank transfer (automatic),1,1,1,1,1,No
2138,0,0,3,1,No,DSL,Yes,Yes,Two year,0,Bank transfer (automatic),2,4,1,1,1,No
2139,0,0,1,1,No,DSL,No,No,Month-to-month,1,Electronic check,2,2,0,0,1,No
2140,0,0,3,1,Yes,Fiber optic,No,No,Month-to-month,0,Credit card (automatic),3,3,1,0,1,Yes
2141,1,0,2,1,No,No,No internet service,No internet service,Month-to-month,0,Electronic check,1,1,1,1,1,No
2142,0,0,2,1,No,DSL,Yes,No,One year,0,Mailed check,2,2,1,1,1,No
2143,1,1,3,1,Yes,DSL,Yes,No,Two year,0,Electronic check,3,3,1,0,1,No
2144,1,0,1,1,No,DSL,No,Yes,Month-to-month,1,Mailed check,2,1,0,0,0,No
2145,1,0,2,1,No,Fiber optic,Yes,No,Month-to-month,0,Electronic check,3,2,0,0,0,No
2146,0,0,4,1,Yes,Fiber optic,Yes,Yes,One year,1,Credit card (automatic),4,4,0,1,1,No
2147,1,0,2,1,No,No,No internet service,No internet service,Month-to-month,0,Electronic check,1,1,0,1,1,No
2148,1,0,1,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,1,1,1,No
2149,0,0,3,1,Yes,Fiber optic,Yes,No,One year,1,Electronic check,4,4,0,0,1,No
2150,1,0,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,3,0,0,1,No
2151,1,0,4,1,Yes,No,No internet service,No internet service,Two year,1,Bank transfer (automatic),1,3,0,1,1,No
2152,0,0,1,1,Yes,DSL,No,No,Month-to-month,1,Electronic check,2,1,0,0,0,No
2153,0,0,2,1,No,Fiber optic,Yes,No,Month-to-month,1,Electronic check,3,3,1,0,0,No
2154,0,0,2,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,2,1,1,1,No
2155,0,0,3,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,3,1,0,1,Yes
2156,0,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Electronic check,3,1,0,0,1,Yes
2157,1,0,3,1,Yes,Fiber optic,Yes,No,One year,1,Bank transfer (automatic),4,4,1,1,1,No
2158,0,0,4,1,Yes,DSL,Yes,Yes,Two year,1,Electronic check,3,4,1,1,1,No
2159,0,0,2,1,Yes,No,No internet service,No internet service,Two year,0,Bank transfer (automatic),1,1,0,1,1,No
2160,0,0,4,1,No,DSL,Yes,Yes,Two year,1,Bank transfer (automatic),3,4,1,1,1,No
2161,0,0,1,1,No,Fiber optic,Yes,No,Month-to-month,1,Electronic check,3,1,0,0,0,Yes
2162,1,0,2,1,Yes,Fiber optic,Yes,No,Month-to-month,0,Credit card (automatic),4,3,1,1,1,No
2163,1,1,2,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,3,1,0,1,Yes
2164,1,0,4,1,No,Fiber optic,Yes,Yes,Two year,1,Credit card (automatic),4,4,1,1,1,No
2165,0,0,2,1,No,No,No internet service,No internet service,One year,0,Mailed check,1,1,0,1,1,No
2166,0,1,4,1,Yes,Fiber optic,Yes,Yes,One year,1,Electronic check,4,4,1,1,0,No
2167,1,1,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,2,1,0,1,Yes
2168,1,1,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Mailed check,3,2,1,0,0,Yes
2169,0,0,4,1,No,DSL,Yes,Yes,Two year,0,Mailed check,3,4,1,1,1,No
2170,0,0,2,1,No,DSL,Yes,Yes,One year,1,Electronic check,2,2,0,1,0,No
2171,0,0,1,1,No,DSL,Yes,No,Month-to-month,0,Electronic check,2,1,0,0,1,No
2172,0,0,1,1,No,DSL,No,No,Month-to-month,0,Credit card (automatic),2,1,0,0,0,No
2173,1,0,1,1,No,Fiber optic,Yes,No,Month-to-month,0,Electronic check,3,1,0,0,1,No
2174,0,0,2,1,No,No,No internet service,No internet service,One year,0,Credit card (automatic),1,1,0,1,1,No
2175,0,0,3,1,No,Fiber optic,No,Yes,Month-to-month,0,Electronic check,3,3,0,0,1,Yes
2176,1,0,4,1,No,No,No internet service,No internet service,Two year,1,Credit card (automatic),1,2,1,1,1,No
2177,1,1,4,1,Yes,Fiber optic,Yes,No,Two year,1,Credit card (automatic),4,4,1,1,1,No
2178,1,0,3,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,1,1,1,No
2179,0,0,1,1,No,No,No internet service,No internet service,One year,0,Electronic check,1,1,0,1,1,No
2180,1,1,4,1,No,Fiber optic,Yes,Yes,Two year,1,Credit card (automatic),4,4,1,1,1,No
2181,0,0,3,1,Yes,DSL,Yes,Yes,One year,1,Credit card (automatic),3,4,1,1,1,No
2182,1,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Electronic check,4,4,1,0,1,No
2183,1,0,1,1,No,DSL,No,Yes,Month-to-month,1,Credit card (automatic),2,1,0,0,0,No
2184,0,1,1,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,3,1,0,0,1,Yes
2185,1,0,2,1,Yes,DSL,No,No,Month-to-month,0,Electronic check,2,2,1,1,0,Yes
2186,1,0,3,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,1,1,1,No
2187,1,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Electronic check,4,4,1,1,1,No
2188,0,0,2,0,No phone service,DSL,No,Yes,Month-to-month,1,Electronic check,1,2,0,0,0,No
2189,1,0,4,1,Yes,No,No internet service,No internet service,Two year,0,Bank transfer (automatic),1,3,1,1,1,No
2190,1,0,4,1,Yes,DSL,Yes,Yes,Two year,0,Credit card (automatic),3,4,1,1,1,No
2191,0,1,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,4,1,0,0,1,Yes
2192,1,1,4,1,No,DSL,Yes,Yes,Two year,1,Bank transfer (automatic),3,4,1,1,1,No
2193,1,0,4,1,No,No,No internet service,No internet service,One year,1,Mailed check,1,2,1,1,1,No
2194,1,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,1,0,0,1,Yes
2195,0,0,2,1,Yes,No,No internet service,No internet service,One year,0,Mailed check,1,2,1,1,1,No
2196,0,0,2,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,1,1,1,No
2197,1,0,4,1,Yes,DSL,No,Yes,Month-to-month,0,Electronic check,2,4,1,0,1,No
2198,0,0,2,1,Yes,DSL,Yes,Yes,One year,1,Mailed check,2,2,1,0,0,No
2199,1,0,3,1,Yes,No,No internet service,No internet service,Two year,0,Mailed check,1,2,1,1,1,No
2200,0,0,2,1,No,DSL,No,No,One year,0,Electronic check,2,2,0,1,1,No
2201,0,0,3,1,No,DSL,Yes,Yes,One year,0,Bank transfer (automatic),3,3,0,1,1,No
2202,1,1,1,1,No,Fiber optic,No,No,Month-to-month,1,Mailed check,2,2,1,0,0,Yes
2203,1,0,4,1,Yes,Fiber optic,Yes,Yes,One year,1,Credit card (automatic),4,4,1,1,1,No
2204,1,0,4,1,Yes,Fiber optic,Yes,No,One year,1,Electronic check,4,4,1,1,1,Yes
2205,1,1,3,1,No,Fiber optic,Yes,No,One year,1,Electronic check,4,3,0,1,1,No
2206,1,1,4,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Bank transfer (automatic),4,4,1,1,1,Yes
2207,0,0,1,1,No,Fiber optic,Yes,No,Month-to-month,1,Electronic check,3,2,1,0,1,Yes
2208,0,1,1,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,1,1,0,1,Yes
2209,1,0,1,1,No,No,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),1,1,1,1,1,No
2210,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,0,Electronic check,4,4,0,0,1,No
2211,0,0,3,1,Yes,Fiber optic,Yes,No,One year,1,Mailed check,4,4,1,1,1,No
2212,1,0,2,1,No,No,No internet service,No internet service,One year,0,Mailed check,1,1,0,1,1,No
2213,0,0,2,1,Yes,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,1,1,1,1,No
2214,0,0,2,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,0,1,1,Yes
2215,0,0,4,0,No phone service,DSL,Yes,Yes,Two year,1,Bank transfer (automatic),2,3,1,1,1,No
2216,0,1,4,1,Yes,Fiber optic,Yes,Yes,Month-to-month,1,Bank transfer (automatic),4,4,0,1,1,No
2217,0,0,4,1,Yes,DSL,Yes,Yes,Two year,0,Credit card (automatic),4,4,1,1,1,No
2218,0,0,4,1,No,DSL,Yes,Yes,Two year,1,Credit card (automatic),3,4,1,1,1,No
2219,1,1,2,1,No,Fiber optic,No,No,Month-to-month,0,Electronic check,4,3,0,0,1,No
2220,1,0,4,1,No,DSL,No,Yes,Two year,1,Bank transfer (automatic),3,4,1,1,1,No
2221,0,0,4,1,No,DSL,Yes,Yes,Two year,0,Credit card (automatic),2,4,1,1,0,No
2222,1,0,3,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Credit card (automatic),4,4,1,0,1,No
2223,0,0,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,0,1,1,Yes
2224,1,1,2,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,1,1,0,Yes
2225,1,0,3,0,No phone service,DSL,No,No,One year,1,Electronic check,2,2,0,1,1,No
2226,0,0,2,0,No phone service,DSL,No,Yes,Two year,0,Mailed check,1,2,1,1,0,No
2227,1,0,4,1,No,No,No internet service,No internet service,One year,1,Electronic check,1,2,1,1,1,No
2228,0,1,4,1,Yes,Fiber optic,No,Yes,Two year,1,Bank transfer (automatic),4,4,1,1,1,No
2229,1,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Electronic check,3,1,1,0,0,No
2230,1,0,3,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,2,1,1,1,No
2231,1,0,2,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,2,2,0,0,0,Yes
2232,1,0,3,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,1,1,1,No
2233,1,0,3,1,No,DSL,No,Yes,Month-to-month,1,Mailed check,2,4,0,1,1,No
2234,1,0,2,1,Yes,DSL,No,Yes,Two year,0,Mailed check,2,3,1,1,0,No
2235,0,0,3,1,Yes,DSL,Yes,No,One year,1,Credit card (automatic),3,3,1,1,1,No
2236,1,1,1,1,No,Fiber optic,No,No,Month-to-month,1,Mailed check,3,1,0,0,0,No
2237,1,0,2,0,No phone service,DSL,Yes,No,One year,1,Credit card (automatic),2,2,1,1,1,No
2238,0,0,1,1,No,Fiber optic,No,Yes,Month-to-month,1,Electronic check,4,1,0,0,1,No
2239,0,0,4,0,No phone service,DSL,No,Yes,Two year,0,Credit card (automatic),2,3,1,1,0,No
2240,0,1,4,1,Yes,DSL,Yes,Yes,Two year,1,Credit card (automatic),3,4,1,1,1,No
2241,0,0,4,1,Yes,No,No internet service,No internet service,Two year,1,Credit card (automatic),1,3,1,1,1,No
2242,1,0,3,1,Yes,No,No internet service,No internet service,One year,0,Electronic check,1,2,1,1,1,No
2243,0,1,4,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,4,1,1,1,No
2244,0,0,3,1,Yes,DSL,No,Yes,One year,1,Mailed check,2,3,0,1,0,Yes
2245,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,0,Bank transfer (automatic),4,4,1,0,1,No
2246,0,0,1,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,1,1,1,1,Yes
2247,0,0,3,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,0,1,1,No
2248,1,0,3,1,Yes,DSL,No,No,Month-to-month,1,Bank transfer (automatic),2,3,1,1,0,No
2249,0,0,2,1,No,DSL,No,Yes,Month-to-month,0,Mailed check,3,2,0,0,1,No
2250,0,0,2,1,No,No,No internet service,No internet service,One year,0,Credit card (automatic),1,1,0,1,1,No
2251,1,0,2,1,No,DSL,Yes,No,Month-to-month,1,Electronic check,2,2,0,0,1,No
2252,0,0,4,1,No,No,No internet service,No internet service,One year,0,Bank transfer (automatic),1,2,1,1,1,No
2253,1,1,4,1,No,DSL,Yes,Yes,Two year,0,Bank transfer (automatic),3,4,1,1,1,No
2254,1,1,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Bank transfer (automatic),4,4,1,1,0,No
2255,0,0,1,1,No,DSL,No,No,Month-to-month,0,Mailed check,2,1,1,1,0,No
2256,0,0,2,1,No,DSL,Yes,Yes,One year,0,Credit card (automatic),2,2,1,1,0,No
2257,0,0,4,1,Yes,DSL,Yes,Yes,One year,0,Credit card (automatic),3,4,0,0,1,No
2258,1,0,4,1,No,DSL,Yes,No,One year,0,Mailed check,2,3,0,1,0,No
2259,0,0,1,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,1,0,1,1,No
2260,0,0,1,1,No,Fiber optic,Yes,Yes,Month-to-month,0,Credit card (automatic),3,1,0,0,0,Yes
2261,0,0,3,1,Yes,DSL,No,No,Month-to-month,1,Credit card (automatic),2,3,1,0,0,No
2262,0,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,1,0,0,1,Yes
2263,0,0,1,1,No,Fiber optic,Yes,Yes,Month-to-month,1,Bank transfer (automatic),4,2,0,1,1,Yes
2264,1,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Bank transfer (automatic),4,4,0,1,1,No
2265,1,0,2,1,Yes,Fiber optic,Yes,Yes,Month-to-month,1,Mailed check,4,2,0,1,1,Yes
2266,1,1,3,1,No,Fiber optic,Yes,Yes,One year,1,Bank transfer (automatic),4,4,1,1,1,No
2267,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Credit card (automatic),4,4,1,1,1,No
2268,0,0,3,1,No,No,No internet service,No internet service,Two year,1,Bank transfer (automatic),1,2,0,1,1,No
2269,0,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Mailed check,3,1,0,0,0,Yes
2270,0,1,1,1,No,Fiber optic,Yes,No,Month-to-month,1,Electronic check,3,1,0,0,1,Yes
2271,0,1,3,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,0,0,1,No
2272,1,0,1,1,No,DSL,Yes,No,Month-to-month,1,Electronic check,2,1,1,0,0,No
2273,1,0,3,1,No,No,No internet service,No internet service,One year,0,Credit card (automatic),1,2,1,1,1,No
2274,1,0,2,1,No,Fiber optic,No,Yes,Month-to-month,1,Electronic check,4,3,1,1,1,Yes
2275,1,0,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,1,1,0,0,Yes
2276,0,1,3,1,Yes,Fiber optic,Yes,Yes,Month-to-month,0,Electronic check,4,4,1,0,1,No
2277,1,0,4,1,Yes,Fiber optic,Yes,Yes,Month-to-month,1,Electronic check,4,4,0,1,1,Yes
2278,0,1,1,1,No,DSL,No,No,Month-to-month,1,Electronic check,2,1,0,1,0,No
2279,1,1,4,1,Yes,No,No internet service,No internet service,Two year,1,Credit card (automatic),1,3,0,1,1,No
2280,0,1,1,1,Yes,Fiber optic,No,Yes,Month-to-month,1,Credit card (automatic),4,2,0,0,1,No
2281,0,0,2,1,Yes,DSL,Yes,No,Month-to-month,1,Credit card (automatic),2,2,0,0,1,Yes
2282,1,1,4,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Credit card (automatic),4,4,1,0,1,Yes
2283,1,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Mailed check,3,1,0,0,0,Yes
2284,1,0,1,1,No,DSL,Yes,No,Month-to-month,0,Mailed check,2,1,1,1,0,No
2285,1,0,3,1,Yes,Fiber optic,Yes,No,Month-to-month,0,Electronic check,4,4,1,1,1,Yes
2286,1,1,1,1,No,DSL,Yes,Yes,Month-to-month,1,Credit card (automatic),2,2,1,0,1,No
2287,1,1,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Bank transfer (automatic),4,4,1,1,1,Yes
2288,0,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Mailed check,3,2,0,1,1,No
2289,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,0,Mailed check,4,4,1,1,1,No
2290,0,0,2,0,No phone service,DSL,Yes,No,Month-to-month,1,Bank transfer (automatic),2,2,1,0,1,Yes
2291,0,0,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,1,0,0,1,Yes
2292,0,0,3,1,Yes,DSL,Yes,Yes,Two year,0,Credit card (automatic),4,4,1,1,1,No
2293,1,0,4,1,Yes,DSL,Yes,Yes,Two year,0,Bank transfer (automatic),3,4,1,1,1,No
2294,1,0,2,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,2,0,1,1,Yes
2295,1,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,1,1,0,0,0,Yes
2296,1,1,1,1,No,DSL,No,No,Month-to-month,0,Electronic check,2,1,0,0,0,No
2297,0,0,3,1,Yes,Fiber optic,Yes,Yes,One year,0,Electronic check,4,4,1,1,1,Yes
2298,1,0,4,1,Yes,Fiber optic,Yes,No,Two year,1,Credit card (automatic),3,4,1,0,0,No
2299,0,0,3,1,No,DSL,No,No,Two year,0,Credit card (automatic),2,3,0,1,0,No
2300,0,0,3,1,Yes,Fiber optic,No,No,One year,1,Credit card (automatic),4,4,1,1,1,Yes
2301,0,0,1,1,Yes,Fiber optic,No,Yes,Month-to-month,1,Electronic check,4,2,1,0,1,No
2302,1,0,4,1,Yes,DSL,Yes,Yes,Two year,1,Mailed check,4,4,1,1,1,No
2303,1,0,1,1,No,DSL,No,No,Month-to-month,1,Electronic check,2,1,0,1,0,Yes
2304,1,0,4,1,No,Fiber optic,No,No,One year,1,Credit card (automatic),4,4,1,1,1,No
2305,1,0,3,1,Yes,Fiber optic,No,No,Month-to-month,1,Bank transfer (automatic),4,3,1,1,1,No
2306,0,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,2,1,0,0,0,No
2307,0,0,1,1,No,DSL,No,Yes,One year,1,Mailed check,2,2,1,1,1,No
